"Indicatif","HeureStart","HeureStop","TempsAttentePiste","TempsArretTotal"
7615,40005,41533,557,0
7614,39846,41652,597,0
7617,40225,41771,603,0
7616,40090,41950,671,0
7619,40444,42069,664,0
7618,40330,42188,711,0
7621,40653,42307,715,0
7620,40564,42426,700,0
7623,40857,42605,793,0
7622,40794,42784,782,0
7625,41069,42903,865,0
7626,41278,43082,838,0
7624,41057,43201,942,0
7627,41288,43380,940,0
7628,41492,43499,1054,0
7629,41518,43678,1041,0
7630,41711,43797,1115,0
7632,41927,43916,1027,0
7631,41775,44035,1050,0
7634,42142,44154,1041,0
7633,42007,44333,1135,0
7636,42358,44512,1276,0
7635,42243,44691,1273,0
7638,42579,44810,1266,0
7637,42486,44929,1230,0
7640,42794,45048,1309,0
7639,42720,45167,1198,58
7642,43015,45286,1267,58
7641,42967,45405,1154,74
7644,43234,45584,1305,74
7643,43195,45703,1196,128
7646,43459,45822,1261,133
7647,43685,45941,1089,205
7645,43446,46060,1153,263
7649,43905,46179,1104,224
7648,43752,46358,1165,227
7651,44130,46477,1170,211
7652,44343,46656,1188,157
7650,44072,46775,1293,211
7654,44565,46894,1252,133
7656,44779,47013,1096,185
7653,44396,47192,1266,315
7655,44693,47371,1286,200
7657,44996,47550,1407,178
7659,45208,47669,1315,214
7658,44999,47788,1399,218
7661,45423,47967,1330,248
7663,45638,48146,1410,162
7660,45312,48325,1467,364
7664,45848,48444,1407,222
7662,45636,48563,1481,237
7666,46065,48682,1391,296
7665,45956,48801,1252,412
7668,46283,48920,1338,362
7669,46503,49039,1231,372
7667,46282,49158,1241,450
7671,46717,49277,1238,364
7670,46600,49396,1111,510
7673,46932,49515,1156,475
7675,47311,49634,1002,370
7672,46914,49753,1119,560
7674,47308,49872,943,418
7676,47676,49991,1053,330
7678,48042,50110,931,173
7677,47704,50289,1045,330
7679,48093,50408,1001,173
7680,48417,50527,1100,48
7681,48476,50646,909,48
7682,48786,50825,1073,0
7683,48853,50944,956,0
7684,49154,51063,964,0
7685,49249,51182,759,0
7686,49520,51361,892,0
7688,49880,51540,812,0
7687,49641,51719,865,0
7690,50254,51838,626,0
7689,50027,51957,716,0
7692,50613,52076,507,0
7691,50399,52255,667,0
7694,50904,52374,537,0
7693,50780,52493,538,0
7696,51196,52672,603,0
7695,51062,52791,583,0
7698,51489,52970,579,0
7697,51346,53089,631,0
7700,51783,53268,551,0
7699,51634,53447,598,0
7702,52078,53566,530,0
7701,51924,53685,548,0
7704,52375,53864,589,0
7703,52219,53983,578,0
7706,52672,54102,481,0
7705,52515,54281,587,0
7708,52965,54400,599,0
7707,52794,54519,560,0
7710,53263,54698,528,0
7709,53091,54817,513,0
7712,53550,54936,418,0
7711,53380,55055,527,0
7714,53840,55174,374,0
7713,53668,55293,439,0
7716,54142,55412,315,0
7715,53956,55531,432,0
7717,54255,55710,275,0
7718,54556,55829,324,0
7720,54971,55948,54,0
7719,54701,56127,233,0
7722,55380,56362,60,0
7721,55128,56481,154,0
7724,55801,56758,0,0
7723,55564,56877,101,0
7725,56001,57154,0,0
7726,56222,57333,174,0
7728,56636,57595,0,0
7727,56427,57774,139,0
7730,57040,57946,0,0
7729,56872,58065,74,0
7732,57450,58331,0,0
7731,57294,58498,0,0
7734,57859,58823,0,0
7733,57733,58942,14,0
7736,58248,59219,0,0
7735,58200,59392,0,0
7737,58635,59597,0,0
7738,58671,59863,0,0
7739,59019,59988,0,0
7740,59124,60334,0,0
7741,59407,60453,77,0
7743,59793,60743,0,0
7742,59591,60862,86,0
7745,60180,61144,0,0
7744,60056,61265,0,0
7747,60564,61526,0,0
7746,60520,61786,60,0
7748,60957,61970,60,0
7749,60976,62184,0,0
7750,61345,62316,0,0
7752,61614,62618,60,0
7751,61439,62737,83,0
7753,61894,62916,61,0
7755,62175,63136,0,0
7754,62004,63255,47,0
7756,62452,63414,0,0
7758,62728,63696,0,0
7757,62599,63815,31,0
7759,63007,64025,60,0
7761,63285,64315,60,0
7760,63170,64494,124,0
7762,63569,64613,166,0
7764,63852,64812,0,0
7763,63767,64963,0,0
7765,64126,65096,0,0
7767,64413,65439,60,0
7766,64354,65558,14,0
7768,64692,65677,14,0
7770,64972,65916,0,0
7769,64923,66054,0,0
7772,65503,66531,60,0
7771,65491,66701,0,0
7773,66024,66983,0,0
7774,66062,67253,0,0
7775,66547,67516,0,0
7776,66623,67812,60,0
7777,67075,68102,60,0
7778,67177,68401,60,0
7779,67602,68568,0,0
7780,67758,68968,0,0
7781,68124,69087,5,0
7782,68318,69528,0,0
7783,68649,69647,43,0
7784,68893,70026,60,0
7785,69027,70205,220,0
7787,69404,70368,0,0
7786,69183,70487,118,0
7788,69472,70679,0,0
7790,69784,70858,123,0
7789,69765,70977,55,0
7792,70169,71183,60,0
7791,70049,71302,112,0
7794,70552,71479,0,0
7793,70338,71598,84,0
7795,70612,71810,0,0
7797,70937,71929,37,0
7796,70891,72063,0,0
7799,71326,72285,0,0
7798,71176,72404,16,0
7801,71711,72642,60,0
7800,71459,72821,180,0
7802,71728,72940,26,0
7804,72091,73119,72,0
7803,72016,73298,134,0
7806,72537,73496,0,0
7805,72434,73636,0,0
7808,72979,73933,0,0
7807,72830,74052,71,0
7810,73428,74379,0,0
7809,73233,74498,70,0
7812,73868,74720,0,0
7811,73638,74899,104,0
7813,74038,75235,0,0
7814,74309,75354,93,0
7815,74425,75593,0,0
7816,74748,75712,30,0
7817,74852,76124,60,0
7818,75188,76303,160,0
7819,75258,76455,0,0
7820,75634,76661,60,0
7821,75662,76863,0,0
7822,76341,77367,60,0
7823,76378,77645,60,0
7824,77045,78008,0,0
7825,77090,78304,0,0
7826,77758,78690,0,0
7827,77799,78979,60,0
7828,78465,79434,0,0
7829,78507,79721,0,0
7830,79175,80086,0,0
7831,79232,80461,60,0
7832,79881,80869,60,0
7833,80621,81703,0,0
7834,81203,82162,0,0
7835,82025,83193,0,0
7836,82525,83555,60,0
7837,83431,84639,0,0
7838,83854,84871,60,0
7839,85618,486,60,0
7840,86028,605,36,0
7841,1440,2645,0,0
7842,1806,2764,32,0
7843,4991,6195,0,0
7844,5498,6455,0,0
7845,12078,13259,0,0
7846,12521,13457,0,0
7847,13626,14824,0,0
7848,14189,15166,60,0
7849,15195,16392,0,0
7850,15864,16878,60,0
7851,17153,18369,60,0
7852,17785,18747,0,0
7853,19077,20274,0,0
7855,19710,20674,0,0
7854,19646,20874,60,0
7856,20186,21214,60,0
7857,20194,21364,0,0
7858,20664,21694,60,0
7859,20757,21925,0,0
7860,21139,22093,0,0
7861,21330,22472,0,0
7862,21615,22651,100,0
7863,21906,23013,0,0
7864,22090,23192,169,0
7866,22569,23580,60,0
7865,22422,23699,90,0
7868,23045,24069,60,0
7867,22929,24188,67,0
7870,23526,24481,0,0
7869,23431,24660,91,0
7872,24003,24912,0,0
7871,23942,25150,0,0
7874,24481,25448,0,0
7873,24446,25643,0,0
7875,24958,25928,0,0
7876,24962,26160,0,0
7877,25441,26470,60,0
7878,25464,26643,0,0
7879,25930,26889,0,0
7880,26030,27221,0,0
7881,26418,27340,12,0
7882,26604,27850,60,0
7883,26908,28029,154,0
7884,27169,28405,60,0
7885,27398,28584,238,0
7887,27887,28837,0,0
7886,27753,28956,0,0
7889,28379,29340,60,0
7888,28331,29509,0,0
7890,28880,29804,0,0
7891,28911,30109,0,0
7892,29206,30228,98,0
7894,29536,30499,0,0
7893,29382,30618,62,0
7895,29857,30824,0,0
7896,29884,31060,0,0
7897,30180,31179,33,0
7899,30504,31445,0,0
7898,30380,31578,0,0
7900,30828,31767,0,0
7901,30877,32025,0,0
7902,31152,32144,94,0
7904,31490,32441,0,0
7903,31374,32562,0,0
7905,31823,32785,0,0
7906,31866,33060,0,0
7907,32151,33179,67,0
7909,32477,33443,0,0
7908,32354,33622,95,0
7910,32749,33801,119,0
7912,33022,33993,0,0
7911,32836,34112,66,0
7914,33299,34324,60,0
7913,33170,34443,66,0
7916,33572,34622,107,0
7915,33488,34741,178,0
7918,33841,34920,124,0
7917,33804,35099,125,0
7919,34112,35218,142,0
7920,34117,35337,55,0
7921,34383,35516,195,0
7922,34412,35635,111,0
7923,34655,35754,131,0
7925,34924,35942,60,0
7924,34717,36121,197,0
7927,35201,36240,110,0
7926,35038,36359,108,0
7929,35474,36478,41,0
7928,35340,36657,165,0
7931,35744,36836,123,0
7930,35642,36955,149,0
7933,36013,37074,177,0
7932,35960,37193,58,0
7935,36314,37312,63,0
7934,36255,37457,0,0
7937,36601,37576,9,0
7936,36507,37763,60,0
7939,36900,37882,24,0
7938,36756,38061,102,0
7940,37003,38180,24,0
7941,37195,38359,193,0
7942,37253,38538,93,0
7943,37491,38657,196,0
7944,37507,38776,99,0
7946,37782,38955,225,0
7945,37759,39074,177,0
7948,38069,39193,168,0
7947,38019,39372,177,0
7950,38363,39491,157,0
7949,38270,39610,174,0
7952,38657,39789,220,0
7951,38516,39908,210,0
7954,38945,40027,217,0
7953,38746,40206,344,0
7956,39230,40385,218,0
7955,38998,40504,305,0
7957,39231,40683,251,0
7959,39528,40862,398,0
7958,39500,40981,276,0
7961,39830,41100,312,0
7960,39757,41219,344,0
7963,40253,41338,145,0
7962,40116,41457,134,0
7964,40461,41576,27,0
7965,40670,41695,98,0
7966,40809,42018,0,0
7967,41090,42197,144,0
7968,41159,42355,0,0
7969,41509,42474,59,0
7970,41524,42727,0,0
7972,41933,42904,0,0
7971,41883,43126,60,0
7974,42353,43271,0,0
7973,42242,43407,0,0
7976,42769,43738,0,0
7975,42588,43857,61,0
7978,43183,44067,0,0
7977,42946,44186,32,0
7979,43286,44462,0,0
7981,43611,44581,36,0
7980,43595,44777,0,0
7983,43906,44896,22,0
7982,43903,45104,0,0
7984,44207,45283,134,0
7985,44217,45402,67,0
7986,44506,45521,45,0
7987,44525,45735,0,0
7988,44810,45854,90,0
7989,44836,46033,0,0
7990,45110,46212,131,0
7991,45145,46331,52,0
7992,45420,46450,104,0
7993,45441,46615,0,0
7994,45720,46734,92,0
7995,45743,47006,60,0
7996,46011,47125,164,0
7997,46059,47244,56,0
7998,46306,47363,128,0
8000,46603,47623,60,0
7999,46379,47742,165,0
8001,46687,47861,100,0
8002,46901,47980,109,0
8003,46999,48186,0,0
8005,47335,48365,95,0
8004,47314,48589,60,0
8007,47770,48708,4,0
8006,47639,48835,0,0
8008,47959,49095,0,0
8009,48195,49214,89,0
8010,48288,49492,0,0
8012,48621,49611,33,0
8011,48615,49816,0,0
8014,49060,49999,0,0
8013,48957,50158,0,0
8015,49271,50451,0,0
8016,49503,50570,118,0
8017,49591,50800,0,0
8019,49946,50979,132,0
8018,49924,51098,14,0
8021,50377,51347,0,0
8020,50244,51466,68,0
8022,50569,51775,60,0
8023,50816,51894,156,0
8025,51089,52059,0,0
8024,50897,52178,70,0
8027,51351,52307,0,0
8026,51213,52486,133,0
8029,51614,52665,116,0
8028,51547,52784,53,0
8031,51885,52903,54,0
8030,51882,53091,0,0
8032,52157,53210,82,0
8033,52185,53360,0,0
8034,52422,53479,113,0
8036,52690,53704,60,0
8035,52507,53883,191,0
8038,52954,54002,84,0
8037,52825,54181,146,0
8040,53228,54300,126,0
8039,53145,54479,198,0
8042,53501,54658,210,0
8043,53766,54777,138,0
8041,53490,54896,195,0
8044,53824,55075,111,0
8045,54034,55194,224,0
8046,54155,55351,0,0
8047,54544,55532,60,0
8048,54600,55813,60,0
8049,55060,56031,0,0
8050,55073,56287,0,0
8052,55569,56515,0,0
8051,55528,56724,0,0
8054,56083,57061,60,0
8053,55991,57197,0,0
8055,56454,57554,0,0
8056,56594,57673,108,0
8057,56905,58019,0,0
8058,57105,58138,64,0
8059,57362,58570,0,0
8060,57619,58689,108,0
8061,57824,59083,60,0
8062,58081,59202,154,0
8063,58105,59321,50,0
8065,58550,59480,0,0
8064,58407,59599,51,0
8066,58678,59854,0,0
8068,59018,60033,62,0
8067,58952,60163,0,0
8069,59247,60457,0,0
8070,59495,60576,118,0
8071,59523,60755,122,0
8073,59962,60901,0,0
8072,59794,61020,70,0
8074,60086,61350,60,0
8076,60431,61529,132,0
8075,60354,61708,206,0
8077,60644,61827,41,0
8078,60901,62006,145,0
8079,60920,62125,63,0
8081,61365,62324,0,0
8080,61215,62443,49,0
8083,61838,62782,0,0
8082,61633,62901,76,0
8084,62053,63283,60,0
8085,62306,63402,150,0
8086,62470,63675,0,0
8087,62777,63794,48,0
8088,62901,64068,0,0
8089,63239,64198,0,0
8090,63310,64585,60,0
8091,63713,64704,30,0
8092,63714,64968,60,0
8094,64179,65136,0,0
8093,64118,65332,0,0
8096,64640,65582,0,0
8095,64536,65747,0,0
8098,65105,66036,0,0
8097,64966,66155,103,0
8100,65591,66574,60,0
8099,65544,66754,0,0
8101,66077,67041,0,0
8102,66106,67311,0,0
8103,66564,67447,0,0
8104,66676,67883,60,0
8105,67050,68002,5,0
8106,67238,68440,0,0
8107,67531,68559,83,0
8108,67803,68962,0,0
8109,68012,69081,101,0
8111,68501,69481,60,0
8110,68379,69660,150,0
8112,68873,69827,0,0
8113,68938,70117,0,0
8114,69256,70236,39,0
8115,69356,70563,60,0
8116,69639,70682,84,0
8118,70011,70923,0,0
8117,69784,71102,146,0
8120,70394,71360,0,0
8119,70207,71479,87,0
8122,70763,71770,60,0
8121,70614,71889,78,0
8124,71135,72068,80,0
8123,71028,72235,0,0
8126,71520,72484,0,0
8125,71451,72704,60,0
8128,71899,72845,0,0
8127,71880,73146,60,0
8129,72270,73265,24,0
8130,72295,73506,0,0
8131,72570,73625,84,0
8133,72873,73842,0,0
8132,72685,73961,109,0
8135,73184,74173,60,0
8134,73047,74292,75,0
8137,73494,74508,60,0
8136,73426,74692,60,0
8139,73803,74811,81,0
8138,73788,74944,0,0
8140,74110,75140,60,0
8141,74166,75372,0,0
8142,74417,75551,171,0
8144,74726,75685,0,0
8143,74532,75804,74,0
8146,75038,75999,0,0
8145,74899,76118,78,0
8148,75343,76312,60,0
8147,75255,76470,0,0
8150,75642,76611,0,0
8149,75634,76844,0,0
8152,76448,77409,0,0
8151,76446,77637,0,0
8154,77258,78277,60,0
8153,77256,78434,0,0
8155,78068,79022,0,0
8156,78072,79274,0,0
8157,78878,79836,0,0
8158,78894,80070,0,0
8159,79689,80625,0,0
8160,79714,80904,0,0
8162,81076,82105,60,0
8161,80996,82284,100,0
8164,82463,83433,0,0
8163,82269,83612,133,0
8165,83554,84732,0,0
8166,83846,84851,37,0
8167,85614,420,0,0
8168,85913,539,66,0
8169,1256,2464,0,0
8170,1591,2583,45,0
8171,4843,6052,0,0
8172,5167,6171,35,0
8173,11982,13180,0,0
8174,12320,13299,21,0
8175,13537,14727,0,0
8176,13935,14889,0,0
8177,15100,16358,60,0
8178,15542,16508,0,0
8179,17043,18250,0,0
8180,17452,18463,60,0
8181,18972,20154,0,0
8182,19355,20324,0,0
8183,19527,20673,0,0
8185,20071,21098,60,0
8184,20067,21273,0,0
8187,20781,21767,60,0
8186,20620,21886,80,0
8188,21165,22372,0,0
8189,21498,22491,48,0
8190,21715,22927,0,0
8192,22218,23235,60,0
8191,22181,23375,0,0
8194,22687,23713,60,0
8193,22664,23840,0,0
8196,23162,24173,60,0
8195,23134,24292,16,0
8198,23629,24518,0,0
8197,23612,24716,0,0
8200,24099,25119,60,0
8199,24082,25295,0,0
8202,24578,25526,0,0
8201,24540,25815,60,0
8204,25054,26022,0,0
8203,24997,26183,0,0
8206,25520,26478,60,0
8205,25469,26742,60,0
8208,26016,26968,0,0
8207,25978,27186,0,0
8210,26515,27479,0,0
8209,26487,27660,0,0
8212,27020,27984,0,0
8211,26997,28207,0,0
8214,27517,28482,0,0
8213,27509,28629,0,0
8216,28022,28990,0,0
8215,28014,29198,0,0
8217,28521,29480,0,0
8218,28532,29807,60,0
8219,29022,30047,60,0
8220,29051,30253,0,0
8221,29325,30372,94,0
8222,29341,30574,60,0
8224,29632,30693,95,0
8223,29613,30812,67,0
8226,29943,30991,110,0
8225,29887,31170,73,0
8228,30252,31289,66,0
8227,30175,31408,90,0
8230,30553,31527,17,0
8229,30451,31646,38,0
8232,30861,31802,0,0
8231,30715,31928,0,0
8234,31161,32114,0,0
8233,31000,32293,85,0
8236,31466,32433,0,0
8235,31268,32552,88,0
8237,31523,32688,0,0
8238,31764,32807,77,0
8239,31799,32989,0,0
8240,32069,33108,101,0
8241,32077,33227,111,0
8243,32378,33346,8,0
8242,32347,33557,0,0
8245,32677,33676,57,0
8244,32620,33834,0,0
8247,32994,33953,1,0
8246,32956,34130,0,0
8248,33301,34311,60,0
8249,33302,34483,0,0
8250,33607,34602,29,0
8251,33665,34865,0,0
8252,33916,34984,110,0
8254,34226,35189,0,0
8253,34026,35308,69,0
8256,34538,35494,0,0
8255,34368,35613,44,0
8258,34846,35810,0,0
8257,34697,35929,85,0
8260,35155,36118,0,0
8259,35039,36237,18,0
8262,35464,36389,0,0
8261,35376,36554,0,0
8264,35768,36735,0,0
8263,35730,36896,0,0
8266,36075,37084,60,0
8265,36055,37302,60,0
8268,36454,37421,14,0
8267,36414,37646,60,0
8270,36827,37841,60,0
8269,36792,38048,60,0
8272,37199,38169,0,0
8271,37146,38316,0,0
8274,37574,38513,0,0
8273,37516,38710,0,0
8276,37942,38907,0,0
8275,37896,39168,60,0
8278,38307,39287,31,0
8277,38256,39410,0,0
8280,38681,39651,0,0
8279,38621,39832,0,0
8282,39057,40012,0,0
8281,39002,40229,60,0
8284,39422,40379,0,0
8283,39376,40591,0,0
8286,39793,40764,0,0
8285,39732,40913,0,0
8288,40082,41092,63,0
8287,39994,41271,120,0
8290,40375,41390,82,0
8289,40250,41569,202,0
8292,40670,41688,72,0
8291,40493,41867,168,0
8293,40752,41986,94,0
8294,40962,42105,190,0
8297,41255,42224,8,0
8295,41008,42403,183,0
8296,41249,42522,85,0
8299,41549,42701,193,0
8298,41489,42880,180,0
8301,41836,43059,253,0
8300,41734,43238,323,0
8303,42123,43357,304,0
8302,41972,43536,371,0
8305,42408,43715,393,0
8304,42211,43834,412,0
8306,42459,44013,371,0
8308,42706,44132,456,0
8307,42692,44251,378,0
8310,43002,44370,404,0
8309,42947,44489,344,0
8312,43286,44608,354,0
8311,43201,44727,343,0
8313,43389,44846,319,0
8315,43651,45025,415,0
8314,43593,45144,383,0
8316,43786,45263,352,0
8318,44021,45382,404,0
8317,43993,45501,317,0
8321,44385,45680,394,0
8319,44177,45799,410,0
8320,44373,45918,333,0
8324,44758,46097,383,0
8322,44562,46216,496,0
8323,44748,46335,410,0
8326,45128,46514,419,0
8325,44963,46633,485,0
8327,45172,46812,432,0
8329,45485,46931,476,0
8328,45366,47050,515,0
8330,45571,47169,383,0
8332,45852,47288,466,0
8331,45766,47407,426,0
8333,45952,47526,406,0
8335,46219,47705,537,0
8334,46154,47824,465,0
8338,46586,48003,479,0
8336,46336,48122,573,0
8337,46532,48241,586,0
8341,46953,48420,507,0
8339,46729,48539,600,0
8340,46916,48718,699,0
8343,47354,48837,542,0
8342,47343,48956,401,0
8344,47745,49135,443,0
8345,47786,49314,371,0
8346,48137,49433,341,0
8347,48216,49552,122,0
8348,48544,49671,171,0
8349,48652,49837,0,0
8350,48946,49956,57,0
8351,49075,50200,0,0
8352,49339,50319,9,0
8353,49515,50488,0,0
8354,49741,50765,60,0
8356,50140,51120,60,0
8355,49961,51299,142,0
8358,50535,51548,60,0
8357,50389,51667,63,0
8360,50879,51903,60,0
8359,50832,52022,24,0
8361,51220,52141,10,0
8362,51279,52407,0,0
8363,51562,52526,55,0
8365,51904,52849,0,0
8364,51737,53028,87,0
8367,52248,53194,0,0
8366,52168,53338,0,0
8368,52587,53537,0,0
8369,52604,53870,60,0
8370,52932,54049,170,0
8371,53055,54196,0,0
8372,53273,54375,132,0
8374,53616,54585,0,0
8373,53475,54704,60,0
8376,53961,54912,0,0
8375,53903,55092,60,0
8377,54310,55219,0,0
8378,54331,55514,0,0
8379,54737,55703,0,0
8380,54854,56057,0,0
8381,55153,56176,56,0
8383,55575,56539,0,0
8382,55384,56658,94,0
8385,55995,57012,60,0
8384,55905,57131,24,0
8386,56425,57391,0,0
8387,56435,57704,60,0
8388,56838,57883,84,0
8389,56954,58137,0,0
8390,57257,58316,122,0
8391,57466,58586,0,0
8392,57677,58765,155,0
8394,58040,59043,60,0
8393,57990,59162,4,0
8396,58403,59430,60,0
8395,58364,59609,126,0
8398,58773,59728,11,0
8397,58747,60013,60,0
8400,59131,60132,56,0
8399,59120,60378,60,0
8401,59492,60497,62,0
8402,59512,60754,60,0
8403,59864,60873,45,0
8404,59888,61138,60,0
8405,60215,61257,94,0
8406,60260,61415,0,0
8407,60578,61542,0,0
8408,60633,61828,0,0
8409,60941,61947,43,0
8410,61007,62216,0,0
8411,61303,62335,64,0
8412,61393,62520,60,0
8413,61801,62724,0,0
8414,61827,63077,60,0
8416,62291,63320,60,0
8415,62258,63455,0,0
8418,62773,63734,0,0
8417,62684,63952,60,0
8420,63263,64223,0,0
8419,63132,64342,4,0
8422,63746,64751,60,0
8421,63563,64870,96,0
8424,64233,65174,0,0
8423,63994,65293,91,0
8425,64419,65594,0,0
8426,64719,65773,108,0
8427,64842,66010,0,0
8428,65211,66182,0,0
8429,65361,66619,60,0
8430,65598,66738,175,0
8432,65984,66896,0,0
8431,65883,67078,0,0
8433,66377,67305,0,0
8434,66396,67524,0,0
8435,66772,67739,0,0
8437,67159,68119,0,0
8436,66927,68238,101,0
8439,67554,68510,0,0
8438,67450,68661,0,0
8440,67938,68886,0,0
8441,67974,69231,60,0
8442,68336,69410,114,0
8444,68726,69734,60,0
8443,68485,69853,156,0
8446,69074,70032,80,0
8445,68875,70151,89,0
8448,69427,70380,0,0
8447,69262,70499,62,0
8450,69785,70748,0,0
8449,69654,70867,28,0
8452,70143,71097,0,0
8451,70039,71252,0,0
8454,70498,71458,60,0
8453,70419,71632,0,0
8456,70861,71832,0,0
8455,70806,72001,0,0
8458,71222,72154,0,0
8457,71180,72407,60,0
8460,71575,72526,12,0
8459,71556,72697,0,0
8461,71930,72868,0,0
8462,71952,73071,0,0
8463,72282,73306,60,0
8464,72336,73459,0,0
8465,72638,73605,0,0
8466,72724,73934,60,0
8467,72997,74053,100,0
8468,73091,74344,60,0
8469,73355,74463,142,0
8470,73470,74646,0,0
8471,73703,74765,103,0
8473,74061,75020,0,0
8472,73859,75199,167,0
8475,74410,75384,60,0
8474,74261,75503,27,0
8477,74762,75705,0,0
8476,74647,75914,60,0
8479,75119,76083,0,0
8478,75036,76290,60,0
8481,75479,76491,60,0
8480,75428,76638,0,0
8483,75841,76775,0,0
8482,75810,76989,0,0
8484,76484,77686,0,0
8485,76758,77805,76,0
8486,77165,78357,60,0
8487,77688,78655,60,0
8488,77849,79124,60,0
8490,78618,79586,0,0
8489,78544,79723,0,0
8491,79243,80415,0,0
8492,79552,80594,99,0
8493,80610,81812,0,0
8494,80941,81931,19,0
8495,81986,83258,60,0
8496,82332,83437,159,0
8497,83351,84559,0,0
8498,83711,84678,23,0
8499,85458,325,60,0
8500,85926,518,60,0
8501,1150,2397,60,0
8502,1751,2763,60,0
8503,4785,5985,0,0
8504,5440,6330,0,0
8505,11830,12992,0,0
8506,12595,13626,60,0
8507,13546,14803,60,0
8508,14258,15285,60,0
8509,15240,16509,60,0
8510,15924,16933,60,0
8511,17121,18310,0,0
8512,17816,18844,60,0
8513,18983,20151,0,0
8515,19697,20725,60,0
8514,19552,20844,174,0
8517,20175,21120,0,0
8516,20123,21333,0,0
8518,20655,21680,60,0
8519,20705,21899,0,0
8520,21124,22054,0,0
8521,21271,22480,0,0
8522,21598,22599,41,0
8524,22074,23028,0,0
8523,21839,23147,115,0
8526,22565,23528,0,0
8525,22385,23707,173,0
8528,23046,24007,0,0
8527,22923,24126,1,0
8530,23524,24485,0,0
8529,23462,24706,60,0
8532,24010,24971,0,0
8531,23984,25195,0,0
8533,24498,25493,60,0
8534,24505,25696,0,0
8535,24977,25947,0,0
8536,25035,26159,0,0
8537,25451,26468,60,0
8538,25594,26834,60,0
8540,25997,26953,3,0
8539,25987,27186,0,0
8542,26546,27467,0,0
8541,26373,27586,60,0
8543,26759,27874,0,0
8544,27089,28119,60,0
8545,27167,28340,0,0
8547,27629,28581,0,0
8546,27580,28700,37,0
8549,28172,29122,0,0
8548,27998,29241,40,0
8550,28402,29659,60,0
8551,28718,29778,98,0
8552,28801,30043,60,0
8554,29266,30230,0,0
8553,29196,30383,0,0
8556,29705,30650,0,0
8555,29576,30829,96,0
8558,30148,31166,60,0
8557,29956,31285,116,0
8559,30355,31541,0,0
8560,30588,31660,109,0
8561,30729,31922,0,0
8562,31030,32041,43,0
8563,31123,32271,0,0
8564,31477,32474,60,0
8565,31496,32710,0,0
8567,31920,32876,0,0
8566,31879,33084,0,0
8569,32367,33325,0,0
8568,32262,33444,21,0
8571,32802,33723,0,0
8570,32649,33842,19,0
8573,33172,34124,0,0
8572,32994,34243,43,0
8575,33539,34499,0,0
8574,33335,34678,170,0
8576,33684,34873,0,0
8577,33909,34992,116,0
8579,34282,35298,60,0
8578,34030,35417,172,0
8580,34381,35560,0,0
8581,34656,35679,62,0
8582,34739,35972,60,0
8583,35029,36091,151,0
8584,35079,36210,41,0
8585,35405,36421,60,0
8586,35419,36666,60,0
8588,35788,36785,40,0
8587,35756,36942,0,0
8590,36159,37190,60,0
8589,36090,37309,34,0
8591,36333,37472,0,0
8592,36533,37591,109,0
8593,36591,37759,0,0
8595,36906,37878,8,0
8594,36844,38040,0,0
8597,37284,38251,0,0
8596,37091,38370,108,0
8598,37345,38559,0,0
8600,37652,38678,60,0
8599,37607,38797,20,0
8602,38027,38996,60,0
8601,37847,39175,157,0
8603,38086,39294,24,0
8605,38393,39413,66,0
8604,38340,39592,90,0
8607,38764,39727,0,0
8606,38585,39906,119,0
8608,38832,40036,0,0
8610,39129,40155,83,0
8609,39083,40352,60,0
8612,39500,40471,11,0
8611,39339,40590,51,0
8613,39568,40842,60,0
8615,39867,40961,131,0
8617,40047,41080,65,0
8614,39820,41199,174,0
8619,40251,41378,194,0
8616,40031,41497,264,0
8618,40218,41676,326,0
8621,40439,41795,388,0
8623,40632,41914,323,0
8620,40407,42033,412,0
8625,40823,42212,423,0
8622,40586,42331,535,0
8624,40766,42450,479,0
8627,41021,42569,589,0
8626,40957,42688,522,0
8629,41208,42807,640,0
8628,41146,42926,591,0
8631,41400,43045,700,0
8633,41597,43164,695,0
8630,41334,43283,749,0
8635,41789,43402,674,0
8632,41527,43521,783,0
8634,41705,43700,809,0
8637,41981,43819,896,0
8636,41897,43938,865,0
8639,42174,44057,950,0
8638,42095,44176,894,0
8641,42358,44295,983,0
8643,42542,44474,1017,0
8640,42285,44593,1098,0
8645,42734,44772,1099,0
8642,42470,44891,1209,0
8644,42678,45010,1173,18
8647,42926,45129,1225,18
8646,42861,45308,1205,52
8649,43113,45427,1317,52
8651,43300,45546,1204,118
8648,43061,45665,1317,118
8650,43259,45784,1067,244
8652,43577,45903,1148,232
8654,43869,46022,993,209
8653,43597,46141,1091,243
8656,44152,46260,1034,143
8655,43927,46379,1092,209
8658,44439,46498,1070,38
8657,44264,46677,1068,131
8660,44718,46856,1193,21
8659,44599,46975,1122,40
8662,44996,47094,1195,23
8661,44952,47273,1156,27
8663,45276,47452,1200,6
8664,45289,47631,1157,6
8665,45555,47750,1227,4
8666,45615,47869,1183,4
8667,45837,47988,1252,0
8669,46124,48107,1027,0
8668,45940,48286,1148,0
8671,46401,48405,1052,0
8670,46269,48524,1073,0
8673,46683,48643,995,0
8672,46597,48762,1055,0
8675,46972,48881,996,0
8674,46922,49000,901,0
8677,47366,49119,784,0
8676,47283,49238,753,0
8679,47766,49357,623,0
8678,47629,49476,715,0
8681,48174,49595,488,0
8680,47978,49714,531,0
